1.952992401123046875e+02,9.128697395324707031e+00,1.176907539367675781e+01,9.353530883789062500e+00,1.864492797851562500e+02
1.651054992675781250e+02,9.126856803894042969e+00,1.176714134216308594e+01,9.351685523986816406e+00,1.640098114013671875e+02
4.256443977355957031e+00,2.183391571044921875e+00,1.404359698295593262e+00,2.221746444702148438e+00,4.309828281402587891e+00
6.691389083862304688e+00,2.059139728546142578e+00,1.301493644714355469e+00,2.072132110595703125e+00,5.964886665344238281e+00
1.706068992614746094e+00,1.222305536270141602e+00,1.086892843246459961e+00,1.317882180213928223e+00,2.145040035247802734e+00
1.583644270896911621e+00,1.313394665718078613e+00,1.120453357696533203e+00,1.368730425834655762e+00,1.812619566917419434e+00
1.834598302841186523e+00,1.018946528434753418e+00,1.122145652770996094e+00,1.219814419746398926e+00,1.795995950698852539e+00
1.718907117843627930e+00,1.004869222640991211e+00,1.089176893234252930e+00,1.167064666748046875e+00,1.880322337150573730e+00
1.944181084632873535e+00,9.900386929512023926e-01,1.112276434898376465e+00,1.226504445075988770e+00,1.971257209777832031e+00
2.449122190475463867e+00,1.018061757087707520e+00,1.161386847496032715e+00,1.261029005050659180e+00,2.391766786575317383e+00
1.673462390899658203e+00,9.527185559272766113e-01,1.116414427757263184e+00,1.159675240516662598e+00,1.758026242256164551e+00
1.167691349983215332e+00,9.353510141372680664e-01,1.117915391921997070e+00,1.171239376068115234e+00,1.494926095008850098e+00
2.484931945800781250e+00,9.465861320495605469e-01,1.150973677635192871e+00,1.189044237136840820e+00,2.283275842666625977e+00
2.016778230667114258e+00,1.024283647537231445e+00,1.244934082031250000e+00,1.222655415534973145e+00,2.209337949752807617e+00
1.297760367393493652e+00,1.113848805427551270e+00,1.233504891395568848e+00,1.426355957984924316e+00,1.986694812774658203e+00
1.759644269943237305e+00,9.503439664840698242e-01,1.190836548805236816e+00,1.252923250198364258e+00,2.114285469055175781e+00
1.931176185607910156e+00,9.485375881195068359e-01,1.260658979415893555e+00,1.271148324012756348e+00,2.100199699401855469e+00
2.941340684890747070e+00,9.774590134620666504e-01,1.190862417221069336e+00,1.243995428085327148e+00,2.798291683197021484e+00
4.986627101898193359e+00,9.673220515251159668e-01,1.247900128364562988e+00,1.347410917282104492e+00,4.768652915954589844e+00
2.379816532135009766e+00,9.400103688240051270e-01,1.246908068656921387e+00,1.334658861160278320e+00,2.662652492523193359e+00
1.476863384246826172e+00,9.276698231697082520e-01,1.212306380271911621e+00,1.227928161621093750e+00,1.814813256263732910e+00
2.116804599761962891e+00,9.288514256477355957e-01,1.235867142677307129e+00,1.361218690872192383e+00,2.463237285614013672e+00
