7.110266406250000000e+04,4.573926448822021484e+00,7.013472080230712891e+00,4.680228233337402344e+00,5.347528906250000000e+04
6.518280859375000000e+04,4.572132587432861328e+00,7.011632919311523438e+00,4.678459167480468750e+00,4.917953125000000000e+04
4.269304199218750000e+03,1.332808852195739746e+00,1.254850625991821289e+00,1.447070121765136719e+00,5.011358398437500000e+03
4.638145507812500000e+03,1.425949931144714355e+00,1.265924453735351562e+00,1.529116630554199219e+00,3.682892578125000000e+03
3.448962158203125000e+03,1.387786746025085449e+00,1.166498064994812012e+00,1.524308443069458008e+00,5.024823730468750000e+03
8.043710937500000000e+03,1.366046309471130371e+00,1.135744929313659668e+00,1.493927359580993652e+00,3.946557128906250000e+03
4.168679687500000000e+03,1.362307310104370117e+00,1.121902942657470703e+00,1.487075805664062500e+00,4.108528320312500000e+03
6.965549316406250000e+03,1.356269001960754395e+00,1.105795383453369141e+00,1.488683223724365234e+00,2.173417480468750000e+03
3.448830566406250000e+03,1.401928544044494629e+00,1.122089624404907227e+00,1.521564126014709473e+00,3.216965820312500000e+03
4.474899414062500000e+03,1.381248354911804199e+00,1.105481505393981934e+00,1.496332049369812012e+00,3.368173583984375000e+03
3.519346435546875000e+03,1.392386794090270996e+00,1.116284608840942383e+00,1.521864533424377441e+00,4.000455322265625000e+03
3.388935302734375000e+03,1.379567861557006836e+00,1.095552563667297363e+00,1.508249282836914062e+00,2.563536865234375000e+03
2.969275634765625000e+03,1.362339735031127930e+00,1.093467473983764648e+00,1.486862063407897949e+00,6.816436523437500000e+03
5.832318847656250000e+03,1.358864545822143555e+00,1.092522382736206055e+00,1.488223433494567871e+00,2.639566650390625000e+03
3.780780029296875000e+03,1.496890068054199219e+00,1.145931005477905273e+00,1.611481189727783203e+00,3.725870361328125000e+03
5.639948242187500000e+03,1.472261786460876465e+00,1.139561057090759277e+00,1.604205012321472168e+00,1.998051025390625000e+03
3.916324462890625000e+03,1.409675478935241699e+00,1.126544594764709473e+00,1.511197924613952637e+00,2.713376464843750000e+03
6.351866210937500000e+03,1.357083678245544434e+00,1.105604171752929688e+00,1.436930656433105469e+00,2.690684814453125000e+03
7.052016113281250000e+03,1.325138807296752930e+00,1.121850371360778809e+00,1.379082679748535156e+00,1.298693237304687500e+03
3.903280029296875000e+03,1.278589725494384766e+00,1.105319261550903320e+00,1.323806285858154297e+00,3.351628173828125000e+03
7.223813964843750000e+03,1.273612499237060547e+00,1.097505092620849609e+00,1.317696928977966309e+00,1.985115112304687500e+03
3.990365478515625000e+03,1.260276198387145996e+00,1.099012374877929688e+00,1.308188676834106445e+00,3.314432861328125000e+03
