1.717525634765625000e+02,9.128697395324707031e+00,1.176907539367675781e+01,9.353530883789062500e+00,1.742094879150390625e+02
1.582280883789062500e+02,9.126856803894042969e+00,1.176714134216308594e+01,9.351685523986816406e+00,1.630030212402343750e+02
3.568703889846801758e+00,2.166899681091308594e+00,1.375144958496093750e+00,2.211403369903564453e+00,3.791852474212646484e+00
5.880699157714843750e+00,1.196983098983764648e+00,1.187139034271240234e+00,1.320658445358276367e+00,5.251436710357666016e+00
1.335936903953552246e+00,1.010527491569519043e+00,1.115225791931152344e+00,1.232317686080932617e+00,1.599001646041870117e+00
1.084453105926513672e+00,9.889199137687683105e-01,1.091879725456237793e+00,1.163694262504577637e+00,1.436020493507385254e+00
1.820882081985473633e+00,1.022780895233154297e+00,1.176044940948486328e+00,1.248720049858093262e+00,1.806936621665954590e+00
1.756589651107788086e+00,9.464649558067321777e-01,1.106859803199768066e+00,1.160882711410522461e+00,1.956575393676757812e+00
1.800122499465942383e+00,9.415830373764038086e-01,1.107369780540466309e+00,1.182526230812072754e+00,1.815226912498474121e+00
2.403068542480468750e+00,9.691774845123291016e-01,1.157991528511047363e+00,1.215745806694030762e+00,2.344065904617309570e+00
1.590659379959106445e+00,9.275027513504028320e-01,1.125210285186767578e+00,1.154110431671142578e+00,1.727497100830078125e+00
1.107324123382568359e+00,9.233928918838500977e-01,1.153027892112731934e+00,1.177436590194702148e+00,1.467271685600280762e+00
3.032195329666137695e+00,1.285935640335083008e+00,1.135787844657897949e+00,1.535651803016662598e+00,3.262986898422241211e+00
1.972678184509277344e+00,1.025041103363037109e+00,1.091435790061950684e+00,1.212542533874511719e+00,1.976071000099182129e+00
1.672889471054077148e+00,1.074613332748413086e+00,1.140489697456359863e+00,1.322277665138244629e+00,1.904475688934326172e+00
1.947147727012634277e+00,9.695537090301513672e-01,1.101611375808715820e+00,1.164051055908203125e+00,1.922868967056274414e+00
2.033733844757080078e+00,9.562414884567260742e-01,1.119087576866149902e+00,1.196649909019470215e+00,1.943428516387939453e+00
3.001542091369628906e+00,9.541192650794982910e-01,1.098278164863586426e+00,1.152602195739746094e+00,2.627779006958007812e+00
5.155481815338134766e+00,9.669823646545410156e-01,1.142406463623046875e+00,1.190446138381958008e+00,4.544728279113769531e+00
2.544811725616455078e+00,9.774678945541381836e-01,1.180458068847656250e+00,1.225265145301818848e+00,2.418627977371215820e+00
1.622965574264526367e+00,9.280672073364257812e-01,1.128099203109741211e+00,1.146760821342468262e+00,1.625758767127990723e+00
2.152760028839111328e+00,9.228652715682983398e-01,1.136092185974121094e+00,1.195306062698364258e+00,2.050402402877807617e+00
