8.806194305419921875e+01,2.867716550827026367e+00,5.122954368591308594e+00,3.002529144287109375e+00,7.246665954589843750e+01
8.377966308593750000e+01,2.866199016571044922e+00,5.121130466461181641e+00,3.001025199890136719e+00,6.892695617675781250e+01
4.620185852050781250e+00,1.130395174026489258e+00,1.250841856002807617e+00,1.078763246536254883e+00,4.738179206848144531e+00
8.878904342651367188e+00,1.062265515327453613e+00,1.137631058692932129e+00,1.064860820770263672e+00,2.140513420104980469e+00
5.688588142395019531e+00,1.022579908370971680e+00,1.127882838249206543e+00,1.032136321067810059e+00,3.244749069213867188e+00
5.464450836181640625e+00,9.894185662269592285e-01,1.183838009834289551e+00,1.027772545814514160e+00,3.381368160247802734e+00
7.667568683624267578e+00,9.705045819282531738e-01,1.264045953750610352e+00,1.031946301460266113e+00,2.312232494354248047e+00
6.222816467285156250e+00,9.709461331367492676e-01,1.171272873878479004e+00,1.026538372039794922e+00,3.814121961593627930e+00
9.784553527832031250e+00,9.650455713272094727e-01,1.235112905502319336e+00,1.020282506942749023e+00,1.595602750778198242e+00
6.733727931976318359e+00,9.514433145523071289e-01,1.314666986465454102e+00,1.049233317375183105e+00,2.668079376220703125e+00
4.575119495391845703e+00,9.620379805564880371e-01,1.251581668853759766e+00,1.019124627113342285e+00,3.971591234207153320e+00
7.700941085815429688e+00,9.384716749191284180e-01,1.347109675407409668e+00,1.045382976531982422e+00,2.363238573074340820e+00
5.673296928405761719e+00,9.335919022560119629e-01,1.306764602661132812e+00,1.115587234497070312e+00,3.485114336013793945e+00
4.186384677886962891e+00,9.326775074005126953e-01,1.303833723068237305e+00,1.119878768920898438e+00,4.828095436096191406e+00
7.414695262908935547e+00,9.124186038970947266e-01,1.382137537002563477e+00,1.125876665115356445e+00,2.570073127746582031e+00
3.111399412155151367e+00,9.086382985115051270e-01,1.360060811042785645e+00,1.122583866119384766e+00,6.959230422973632812e+00
9.362254142761230469e+00,9.072158932685852051e-01,1.432878971099853516e+00,1.132415175437927246e+00,2.221551895141601562e+00
7.610288619995117188e+00,9.039319157600402832e-01,1.417752027511596680e+00,1.098716259002685547e+00,2.511283874511718750e+00
8.370287895202636719e+00,9.111604094505310059e-01,1.411262750625610352e+00,1.109471917152404785e+00,2.148691177368164062e+00
6.360445976257324219e+00,8.969004750251770020e-01,1.435030460357666016e+00,1.103125095367431641e+00,2.913537025451660156e+00
5.703866958618164062e+00,9.104424715042114258e-01,1.479286789894104004e+00,1.140184521675109863e+00,3.855695724487304688e+00
6.577032566070556641e+00,8.955160379409790039e-01,1.472319245338439941e+00,1.106538176536560059e+00,3.091597080230712891e+00
