1.725986562500000000e+05,4.683033370971679688e+01,5.096516799926757812e+01,4.809856414794921875e+01,1.722854375000000000e+05
1.615230156250000000e+05,4.682856369018554688e+01,5.096323013305664062e+01,4.809675979614257812e+01,1.614657031250000000e+05
1.410626367187500000e+04,1.939841270446777344e+01,1.356884765625000000e+01,1.897875213623046875e+01,5.236629882812500000e+03
1.794281445312500000e+04,1.722129249572753906e+01,1.117211627960205078e+01,1.659061050415039062e+01,4.400585937500000000e+03
6.747412109375000000e+03,1.602474403381347656e+01,9.979401588439941406e+00,1.613112449645996094e+01,3.384602050781250000e+03
6.409078125000000000e+03,1.600515937805175781e+01,9.739741325378417969e+00,1.635683059692382812e+01,8.961873046875000000e+03
4.874236816406250000e+03,2.356951141357421875e+01,1.276020717620849609e+01,2.295435714721679688e+01,4.163604980468750000e+03
7.428991210937500000e+03,2.276905059814453125e+01,1.237727832794189453e+01,2.218980026245117188e+01,6.791546386718750000e+03
2.426907958984375000e+03,2.095759773254394531e+01,1.193688011169433594e+01,2.074719238281250000e+01,2.380674804687500000e+03
9.864250976562500000e+03,1.867815971374511719e+01,1.080542659759521484e+01,1.812718200683593750e+01,9.726993164062500000e+03
1.842892700195312500e+03,1.784041595458984375e+01,1.091418361663818359e+01,1.776433181762695312e+01,4.434259277343750000e+03
8.597316406250000000e+03,1.610412597656250000e+01,9.631540298461914062e+00,1.650949859619140625e+01,3.111279052734375000e+03
5.631284179687500000e+03,1.592106056213378906e+01,9.169151306152343750e+00,1.683769226074218750e+01,3.525846435546875000e+03
1.970885253906250000e+03,1.504530334472656250e+01,8.202396392822265625e+00,1.615235137939453125e+01,1.798481201171875000e+03
1.878660522460937500e+03,1.577378463745117188e+01,9.078191757202148438e+00,1.670262908935546875e+01,1.292647827148437500e+03
6.682783691406250000e+03,3.190226936340332031e+01,1.951525306701660156e+01,3.252629852294921875e+01,5.271092285156250000e+03
4.819317871093750000e+03,1.578481006622314453e+01,8.771607398986816406e+00,1.768463706970214844e+01,5.178137695312500000e+03
8.610964843750000000e+03,1.482940769195556641e+01,8.160084724426269531e+00,1.918479347229003906e+01,8.645500976562500000e+03
2.723643310546875000e+03,1.920820045471191406e+01,1.163466930389404297e+01,2.459632682800292969e+01,2.459660400390625000e+03
4.521845214843750000e+03,1.619364356994628906e+01,1.061929130554199219e+01,2.158387947082519531e+01,6.994703125000000000e+03
1.970229614257812500e+03,1.556390476226806641e+01,9.994339942932128906e+00,2.066205215454101562e+01,1.813144042968750000e+03
1.889860961914062500e+03,1.588369655609130859e+01,9.173906326293945312e+00,2.143263626098632812e+01,3.158208007812500000e+03
