1.688771093750000000e+05,3.829887390136718750e+00,5.934317588806152344e+00,3.744528532028198242e+00,2.224272968750000000e+05
1.596774375000000000e+05,3.828264474868774414e+00,5.932448863983154297e+00,3.742881536483764648e+00,2.113739687500000000e+05
3.163370507812500000e+04,3.387254238128662109e+00,5.642589569091796875e+00,3.278658866882324219e+00,1.843436328125000000e+04
1.302032348632812500e+03,1.511907458305358887e+00,1.300695180892944336e+00,1.586149096488952637e+00,4.861667187500000000e+04
2.033579833984375000e+03,1.490748405456542969e+00,1.252917170524597168e+00,1.559854984283447266e+00,5.021800781250000000e+04
9.851670532226562500e+02,1.486636638641357422e+00,1.245785713195800781e+00,1.532456755638122559e+00,4.335698046875000000e+04
1.672833984375000000e+03,1.481652140617370605e+00,1.240744233131408691e+00,1.538276076316833496e+00,3.589620312500000000e+04
2.134567718505859375e+02,1.483700990676879883e+00,1.262398481369018555e+00,1.549428224563598633e+00,3.986865625000000000e+04
1.625331787109375000e+03,1.477223038673400879e+00,1.232384204864501953e+00,1.528561592102050781e+00,3.419294531250000000e+04
1.130578491210937500e+03,1.475578784942626953e+00,1.234613180160522461e+00,1.528429985046386719e+00,4.183378906250000000e+04
4.840005371093750000e+03,1.469226717948913574e+00,1.236694097518920898e+00,1.521249055862426758e+00,2.370653320312500000e+04
1.353181640625000000e+03,1.450993061065673828e+00,1.227436542510986328e+00,1.491074442863464355e+00,3.664450781250000000e+04
3.552819091796875000e+03,1.446414470672607422e+00,1.211668968200683594e+00,1.448093056678771973e+00,3.040161718750000000e+04
4.786212402343750000e+03,1.426250100135803223e+00,1.223438858985900879e+00,1.467897176742553711e+00,2.437592773437500000e+04
2.088255126953125000e+03,1.390717983245849609e+00,1.207432270050048828e+00,1.413858413696289062e+00,3.469486328125000000e+04
3.748162536621093750e+02,1.369232892990112305e+00,1.192981481552124023e+00,1.384794473648071289e+00,4.733912109375000000e+04
7.010076904296875000e+01,1.357841968536376953e+00,1.182332873344421387e+00,1.342211484909057617e+00,4.555150390625000000e+04
5.967216186523437500e+02,1.357790350914001465e+00,1.190555930137634277e+00,1.366259217262268066e+00,4.123631640625000000e+04
2.495198669433593750e+02,1.364138007164001465e+00,1.199562549591064453e+00,1.372080802917480469e+00,4.289703515625000000e+04
2.967095031738281250e+02,1.387743711471557617e+00,1.181588411331176758e+00,1.349779725074768066e+00,4.100713281250000000e+04
1.690322998046875000e+03,1.332500338554382324e+00,1.197419762611389160e+00,1.334224581718444824e+00,3.181476953125000000e+04
2.430327453613281250e+02,1.363453626632690430e+00,1.197019815444946289e+00,1.383818507194519043e+00,3.874204296875000000e+04
