7.647529602050781250e+01,5.878209590911865234e+00,7.909832477569580078e+00,5.688624858856201172e+00,6.269937896728515625e+01
6.269971847534179688e+01,5.876397609710693359e+00,7.907830715179443359e+00,5.686832904815673828e+00,5.762425231933593750e+01
4.317335605621337891e+00,1.996083974838256836e+00,1.330223441123962402e+00,2.021989822387695312e+00,3.998260498046875000e+00
1.642999768257141113e+00,1.283897757530212402e+00,1.108734250068664551e+00,1.294914364814758301e+00,1.762029290199279785e+00
3.376776218414306641e+00,2.018183469772338867e+00,1.380365133285522461e+00,2.069669008255004883e+00,3.524106025695800781e+00
2.524318695068359375e+00,1.538409590721130371e+00,1.188931107521057129e+00,1.602151870727539062e+00,2.917503356933593750e+00
1.490754961967468262e+00,1.274306178092956543e+00,1.131539940834045410e+00,1.289128422737121582e+00,1.597103953361511230e+00
1.756926774978637695e+00,1.155153632164001465e+00,1.167352676391601562e+00,1.188669204711914062e+00,1.770886898040771484e+00
1.384523391723632812e+00,1.106428503990173340e+00,1.170656800270080566e+00,1.180320620536804199e+00,1.491502523422241211e+00
1.145716428756713867e+00,1.085805058479309082e+00,1.196409583091735840e+00,1.224591612815856934e+00,1.431502103805541992e+00
2.705856323242187500e+00,1.060289621353149414e+00,1.158272147178649902e+00,1.198246955871582031e+00,2.833256483078002930e+00
1.158100485801696777e+00,1.084289431571960449e+00,1.184212207794189453e+00,1.223196983337402344e+00,1.374985098838806152e+00
1.891387701034545898e+00,1.044074773788452148e+00,1.202046394348144531e+00,1.290642023086547852e+00,2.281991481781005859e+00
1.591117382049560547e+00,1.050705075263977051e+00,1.199465036392211914e+00,1.207822918891906738e+00,1.838682055473327637e+00
2.062126874923706055e+00,1.043822526931762695e+00,1.235165596008300781e+00,1.244532108306884766e+00,2.410266637802124023e+00
1.230212807655334473e+00,1.113571524620056152e+00,1.241797089576721191e+00,1.361403703689575195e+00,1.713029026985168457e+00
2.205447673797607422e+00,1.050856828689575195e+00,1.217955589294433594e+00,1.263561725616455078e+00,2.590144157409667969e+00
1.189634799957275391e+00,1.041740655899047852e+00,1.212654113769531250e+00,1.286396503448486328e+00,1.705786466598510742e+00
1.075784683227539062e+00,1.010060310363769531e+00,1.207973361015319824e+00,1.239047527313232422e+00,1.507828235626220703e+00
1.834908246994018555e+00,1.001317858695983887e+00,1.189397215843200684e+00,1.218927621841430664e+00,2.181533098220825195e+00
1.194324612617492676e+00,1.016026735305786133e+00,1.243694782257080078e+00,1.300066471099853516e+00,1.791125297546386719e+00
1.438490033149719238e+00,1.018427491188049316e+00,1.236704111099243164e+00,1.212942719459533691e+00,1.777345538139343262e+00
