2.793054809570312500e+02,9.128697395324707031e+00,1.176907539367675781e+01,9.353530883789062500e+00,2.811559448242187500e+02
2.597162780761718750e+02,9.126855850219726562e+00,1.176714134216308594e+01,9.351685523986816406e+00,2.617073974609375000e+02
1.130429363250732422e+01,2.175219774246215820e+00,1.743482589721679688e+00,2.424616098403930664e+00,9.795522689819335938e+00
1.512041854858398438e+01,1.876062870025634766e+00,1.408133745193481445e+00,2.025541782379150391e+00,1.307934951782226562e+01
2.705297470092773438e+00,1.568067073822021484e+00,1.325450539588928223e+00,1.759585261344909668e+00,3.284096479415893555e+00
1.837453365325927734e+00,1.308218598365783691e+00,1.239154100418090820e+00,1.550674319267272949e+00,2.561617136001586914e+00
3.825715303421020508e+00,1.209669589996337891e+00,1.178397297859191895e+00,1.414497733116149902e+00,3.222549915313720703e+00
3.989150524139404297e+00,1.154307961463928223e+00,1.152876853942871094e+00,1.350566625595092773e+00,3.897446632385253906e+00
5.432111263275146484e+00,1.078924298286437988e+00,1.145418643951416016e+00,1.313893437385559082e+00,4.365251541137695312e+00
5.441365242004394531e+00,1.061578512191772461e+00,1.165669083595275879e+00,1.272073507308959961e+00,4.178445816040039062e+00
3.395480155944824219e+00,1.049620509147644043e+00,1.155806779861450195e+00,1.269845485687255859e+00,2.789897441864013672e+00
2.100641727447509766e+00,1.053936958312988281e+00,1.157925844192504883e+00,1.270972251892089844e+00,1.898385643959045410e+00
3.642623901367187500e+00,1.010350465774536133e+00,1.163402557373046875e+00,1.207843661308288574e+00,2.654675006866455078e+00
4.023154258728027344e+00,9.898812770843505859e-01,1.162779688835144043e+00,1.189211964607238770e+00,2.953651428222656250e+00
2.205706596374511719e+00,9.990641474723815918e-01,1.172168493270874023e+00,1.211002707481384277e+00,1.838994026184082031e+00
4.704238414764404297e+00,9.646368622779846191e-01,1.174918174743652344e+00,1.135991454124450684e+00,3.692619323730468750e+00
4.202413082122802734e+00,9.529527425765991211e-01,1.180239558219909668e+00,1.136277794837951660e+00,2.874221324920654297e+00
8.379940986633300781e+00,9.498398303985595703e-01,1.176660776138305664e+00,1.147383570671081543e+00,6.045408725738525391e+00
1.478284168243408203e+01,9.394514560699462891e-01,1.196732878684997559e+00,1.133834838867187500e+00,1.274362659454345703e+01
6.145079135894775391e+00,9.489529132843017578e-01,1.236211299896240234e+00,1.183397650718688965e+00,4.689766883850097656e+00
2.466336250305175781e+00,9.270997047424316406e-01,1.212891697883605957e+00,1.131844043731689453e+00,1.881675481796264648e+00
4.675918579101562500e+00,9.331876039505004883e-01,1.207743167877197266e+00,1.172168254852294922e+00,3.293708801269531250e+00
